id,name,genus,height_dm,weight_hg,types,base_experience,hp,attack,defense,special-attack,special-defense,speed,abilities,hidden_ability,is_baby,is_legendary,is_mythical,egg_groups,growth_rate,habitat,color,shape,evolution_chain,in_red_blue,in_yellow,in_gold_silver,in_crystal,in_ruby_sapphire,in_emerald,in_firered_leafgreen,in_diamond_pearl,in_platinum,in_heartgold_soulsilver,in_black_white,in_black-2_white-2,in_x_y,in_omega-ruby_alpha-sapphire,in_sun_moon,in_ultra-sun_ultra-moon,in_lets-go-pikachu_eevee,in_sword_shield,in_brilliant-diamond_shining-pearl,in_legends-arceus,in_scarlet_violet,flavor_text,sprite_front_default,sprite_back_default,sprite_front_shiny,sprite_back_shiny,official_artwork_url,all_moves
229,houndoom,Dark Pokémon,14,350,dark|fire,175,75,90,50,110,80,95,early-bird|flash-fire,unnerve,False,False,False,ground,slow,rough-terrain,black,quadruped,houndour -> houndoom,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,"If you are burned by the flames it shoots from its mouth, the pain will never go away.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/229.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/229.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/229.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/229.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/229.png,attract|beat-up|bite|body-slam|burning-jealousy|captivate|comeuppance|confide|counter|crunch|curse|dark-pulse|detect|double-edge|double-team|dream-eater|embargo|ember|endeavor|endure|facade|feint-attack|fire-blast|fire-fang|fire-spin|flame-charge|flamethrower|flare-blitz|foul-play|frustration|giga-impact|headbutt|heat-wave|helping-hand|hidden-power|howl|hyper-beam|hyper-voice|incinerate|inferno|iron-tail|laser-focus|lash-out|leer|mimic|mud-shot|mud-slap|nasty-plot|natural-gift|nightmare|odor-sleuth|overheat|pain-split|payback|protect|psychic-fangs|rain-dance|rest|retaliate|return|reversal|roar|rock-smash|role-play|round|scary-face|secret-power|shadow-ball|sleep-talk|sludge-bomb|smog|snarl|snatch|snore|solar-beam|spite|strength|substitute|sucker-punch|sunny-day|super-fang|swagger|swift|take-down|taunt|temper-flare|tera-blast|thief|throat-chop|thunder-fang|torment|toxic|trailblaze|uproar|will-o-wisp
230,kingdra,Dragon Pokémon,18,1520,water|dragon,243,75,95,95,95,95,85,swift-swim|sniper,damp,False,False,False,water1|dragon,medium,sea,blue,blob,horsea -> seadra -> kingdra,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,It is said that it usually hides in underwater caves. It can create whirlpools by yawning.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/230.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/230.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/230.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/230.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/230.png,agility|attract|aurora-beam|blizzard|body-slam|bounce|breaking-swipe|brine|bubble|bubble-beam|captivate|chilling-water|clear-smog|confide|curse|disable|dive|double-edge|double-team|draco-meteor|dragon-breath|dragon-dance|dragon-pulse|endure|facade|flail|flash-cannon|flip-turn|focus-energy|frustration|giga-impact|hail|headbutt|hidden-power|hurricane|hydro-pump|hyper-beam|ice-beam|icy-wind|iron-head|laser-focus|leer|liquidation|mimic|muddy-water|natural-gift|outrage|protect|quash|rain-dance|rest|return|round|scald|scale-shot|scary-face|secret-power|signal-beam|sleep-talk|smokescreen|snore|snowscape|splash|substitute|surf|swagger|swift|take-down|tera-blast|toxic|twister|water-gun|water-pulse|waterfall|wave-crash|weather-ball|whirlpool|yawn
231,phanpy,Long Nose Pokémon,5,335,ground,66,90,60,60,40,40,40,pickup,sand-veil,False,False,False,ground,medium,rough-terrain,blue,quadruped,phanpy -> donphan,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,"It swings its long snout around play­ fully, but because it is so strong, that can be dan­ gerous.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/231.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/231.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/231.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/231.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/231.png,ancient-power|attract|body-slam|bulldoze|captivate|charm|confide|counter|curse|defense-curl|dig|double-edge|double-team|earth-power|earthquake|echoed-voice|encore|endeavor|endure|facade|fissure|flail|focus-energy|frustration|growl|gunk-shot|head-smash|headbutt|heavy-slam|helping-hand|hidden-power|high-horsepower|hyper-voice|ice-shard|iron-head|iron-tail|knock-off|last-resort|mimic|mud-shot|mud-slap|natural-gift|odor-sleuth|play-rough|protect|rain-dance|rest|return|roar|rock-slide|rock-smash|rock-tomb|rollout|round|sand-tomb|sandstorm|secret-power|seed-bomb|slam|sleep-talk|smack-down|snore|stealth-rock|stomping-tantrum|stone-edge|strength|substitute|sunny-day|superpower|swagger|tackle|take-down|tera-blast|thief|toxic|trailblaze|water-gun
232,donphan,Armor Pokémon,11,1200,ground,175,90,120,120,60,60,50,sturdy,sand-veil,False,False,False,ground,medium,rough-terrain,gray,quadruped,phanpy -> donphan,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,"It has sharp, hard tusks and a rugged hide. Its TACKLE is strong enough to knock down a house.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/232.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/232.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/232.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/232.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/232.png,ancient-power|assurance|attract|block|body-press|body-slam|bounce|brutal-swing|bulldoze|captivate|charm|confide|counter|curse|defense-curl|dig|double-edge|double-team|earth-power|earthquake|echoed-voice|encore|endeavor|endure|facade|fire-fang|flail|frustration|fury-attack|giga-impact|growl|gunk-shot|gyro-ball|headbutt|heavy-slam|helping-hand|hidden-power|high-horsepower|horn-attack|hyper-beam|hyper-voice|ice-fang|ice-spinner|iron-defense|iron-head|iron-tail|knock-off|last-resort|magnitude|mimic|mud-shot|mud-slap|natural-gift|odor-sleuth|play-rough|poison-jab|protect|rain-dance|rapid-spin|rest|return|roar|rock-polish|rock-slide|rock-smash|rock-tomb|rollout|round|sand-tomb|sandstorm|scary-face|secret-power|seed-bomb|slam|sleep-talk|smack-down|smart-strike|snore|stealth-rock|stomping-tantrum|stone-edge|strength|substitute|sunny-day|superpower|swagger|tackle|take-down|tera-blast|thief|throat-chop|thunder-fang|toxic|trailblaze
233,porygon2,Virtual Pokémon,6,325,normal,180,85,80,90,105,95,60,trace|download,analytic,False,False,False,mineral,medium,urban,red,legs,porygon -> porygon2 -> porygon-z,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,"This upgraded version of PORYGON is designed for space exploration. It can't fly, though.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/233.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/233.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/233.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/233.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/233.png,aerial-ace|agility|ally-switch|blizzard|charge|charge-beam|confide|conversion|conversion-2|curse|defense-curl|discharge|double-edge|double-team|dream-eater|eerie-impulse|electroweb|endure|facade|flash|foul-play|frustration|giga-impact|gravity|guard-swap|hidden-power|hyper-beam|ice-beam|icy-wind|iron-tail|last-resort|lock-on|magic-coat|magnet-rise|mimic|natural-gift|nightmare|pain-split|power-swap|protect|psybeam|psych-up|psychic|psyshock|rain-dance|recover|recycle|rest|return|round|secret-power|shadow-ball|shock-wave|signal-beam|sleep-talk|snore|solar-beam|speed-swap|substitute|sunny-day|swagger|swift|tackle|take-down|telekinesis|tera-blast|thief|thunder|thunder-shock|thunder-wave|thunderbolt|toxic|tri-attack|trick|trick-room|wonder-room|zap-cannon|zen-headbutt
234,stantler,Big Horn Pokémon,14,712,normal,163,73,95,62,85,65,85,intimidate|frisk,sap-sipper,False,False,False,ground,slow,forest,brown,quadruped,stantler -> wyrdeer,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,The curved antlers subtly change the flow of air to create a strange space where real­ ity is distorted.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/234.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/234.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/234.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/234.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/234.png,agility|astonish|attract|bite|body-slam|bounce|bulldoze|calm-mind|captivate|charge-beam|confide|confuse-ray|confusion|curse|detect|dig|disable|double-edge|double-kick|double-team|dream-eater|earth-power|earthquake|endure|energy-ball|entrainment|extrasensory|facade|flash|frustration|future-sight|giga-impact|gravity|headbutt|helping-hand|hidden-power|hyper-beam|hypnosis|imprison|iron-tail|jump-kick|last-resort|leer|light-screen|lunge|magic-room|me-first|megahorn|mimic|mud-slap|mud-sport|natural-gift|nightmare|protect|psybeam|psych-up|psychic|psyshield-bash|psyshock|rage|rain-dance|reflect|rest|retaliate|return|roar|role-play|round|sand-attack|scary-face|secret-power|shadow-ball|shock-wave|signal-beam|skill-swap|sleep-talk|snore|solar-beam|spite|stomp|stored-power|substitute|sucker-punch|sunny-day|swagger|swift|tackle|take-down|tera-blast|thief|thrash|throat-chop|thunder|thunder-wave|thunderbolt|toxic|trailblaze|trick|trick-room|uproar|wild-charge|work-up|zen-headbutt
235,smeargle,Painter Pokémon,12,580,normal,88,55,20,35,20,45,75,own-tempo|technician,moody,False,False,False,ground,fast,urban,white,upright,smeargle,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,A special fluid oozes from the tip of its tail. It paints the fluid everywhere to mark its territory.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/235.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/235.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/235.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/235.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/235.png,sketch
236,tyrogue,Scuffle Pokémon,7,210,fighting,42,35,35,35,35,35,35,guts|steadfast,vital-spirit,True,False,False,no-eggs,medium,urban,purple,humanoid,tyrogue -> hitmonlee,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,"It is always bursting with en­ ergy. To make it­ self stronger, it keeps on fighting even if it loses.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/236.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/236.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/236.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/236.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/236.png,ally-switch|attract|body-slam|brick-break|bulk-up|bulldoze|bullet-punch|captivate|confide|counter|covet|curse|detect|double-edge|double-team|earthquake|endure|facade|fake-out|feint|focus-energy|foresight|frustration|headbutt|helping-hand|hidden-power|high-jump-kick|laser-focus|low-kick|low-sweep|mach-punch|mega-kick|mega-punch|mimic|mind-reader|mud-slap|natural-gift|protect|pursuit|rain-dance|rapid-spin|rest|retaliate|return|rock-slide|rock-smash|role-play|round|secret-power|seismic-toss|sleep-talk|snore|strength|substitute|sunny-day|swagger|swift|tackle|take-down|tera-blast|thief|toxic|upper-hand|uproar|vacuum-wave|work-up
237,hitmontop,Handstand Pokémon,14,480,fighting,159,50,95,95,35,110,70,intimidate|technician,steadfast,False,False,False,humanshape,medium,urban,brown,upright,tyrogue -> hitmonlee,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,"If you become enchanted by its smooth, elegant, dance-like kicks, you may get drilled hard.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/237.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/237.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/237.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/237.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/237.png,aerial-ace|agility|attract|baton-pass|body-slam|brick-break|brutal-swing|bulk-up|bulldoze|bullet-punch|captivate|close-combat|coaching|confide|counter|covet|curse|detect|dig|double-edge|double-team|drill-run|earthquake|endeavor|endure|facade|fake-out|feint|focus-blast|focus-energy|frustration|giga-impact|gyro-ball|headbutt|helping-hand|hidden-power|high-jump-kick|ice-spinner|laser-focus|low-kick|low-sweep|mach-punch|mega-kick|mega-punch|mimic|mud-slap|natural-gift|protect|pursuit|quick-attack|quick-guard|rain-dance|rapid-spin|rest|retaliate|return|revenge|reversal|rock-slide|rock-smash|role-play|rolling-kick|rollout|round|sandstorm|secret-power|seismic-toss|sleep-talk|snore|stone-edge|strength|substitute|sucker-punch|sunny-day|swagger|swift|tackle|take-down|tera-blast|thief|toxic|triple-axel|triple-kick|twister|upper-hand|uproar|vacuum-wave|wide-guard|work-up
238,smoochum,Kiss Pokémon,4,60,ice|psychic,61,45,30,15,85,65,65,oblivious|forewarn,hydration,True,False,False,no-eggs,medium,urban,pink,humanoid,smoochum -> jynx,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,Its lips are the most sensitive parts on its body. It always uses its lips first to examine things.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/238.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/238.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/238.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/238.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/238.png,attract|aurora-veil|avalanche|blizzard|body-slam|calm-mind|captivate|charm|confide|confusion|copycat|counter|covet|curse|double-edge|double-team|draining-kiss|dream-eater|dynamic-punch|echoed-voice|encore|endure|facade|fake-out|fake-tears|flash|fling|frost-breath|frustration|grass-knot|hail|heal-bell|heart-stamp|helping-hand|hidden-power|ice-beam|ice-punch|icy-wind|lick|light-screen|lovely-kiss|lucky-chant|magic-coat|magic-room|mean-look|meditate|mega-kick|mega-punch|metronome|mimic|miracle-eye|mud-slap|nasty-plot|natural-gift|nightmare|payback|perish-song|pound|powder-snow|protect|psych-up|psychic|psyshock|rain-dance|recycle|reflect|rest|return|role-play|round|secret-power|seismic-toss|shadow-ball|signal-beam|sing|skill-swap|sleep-talk|snore|stored-power|substitute|swagger|sweet-kiss|sweet-scent|thief|toxic|trick|trick-room|uproar|wake-up-slap|water-pulse|wish|wonder-room|zen-headbutt
239,elekid,Electric Pokémon,6,235,electric,72,45,63,37,65,55,95,static,vital-spirit,True,False,False,no-eggs,medium,grassland,yellow,humanoid,elekid -> electabuzz -> electivire,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,"It rotates its arms to generate electricity, but it tires easily, so it charges up only a little bit.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/239.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/239.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/239.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/239.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/239.png,attract|barrier|body-slam|brick-break|captivate|charge|charge-beam|confide|counter|covet|cross-chop|curse|detect|discharge|double-edge|double-team|dual-chop|dynamic-punch|eerie-impulse|electric-terrain|electro-ball|electroweb|endure|facade|feint|fire-punch|flash|fling|focus-blast|focus-punch|follow-me|frustration|hammer-arm|headbutt|helping-hand|hidden-power|ice-punch|karate-chop|knock-off|leer|light-screen|low-kick|magnet-rise|meditate|mega-kick|mega-punch|metal-sound|mimic|mud-slap|natural-gift|power-up-punch|protect|psychic|quick-attack|rain-dance|rest|return|rock-smash|rolling-kick|round|screech|secret-power|seismic-toss|shock-wave|signal-beam|sleep-talk|snore|spark|substitute|supercell-slam|swagger|swift|take-down|taunt|tera-blast|thief|thunder|thunder-punch|thunder-shock|thunder-wave|thunderbolt|toxic|trailblaze|uproar|volt-switch|wild-charge|zap-cannon
