id,name,height,weight,base_experience,order,genus,generation,is_legendary,is_mythical,is_baby,color,shape,habitat,growth_rate,capture_rate,base_happiness,gender_rate,hatch_counter,has_gender_differences,forms_switchable,type_1,type_2,stat_hp,stat_attack,stat_defense,stat_special_attack,stat_special_defense,stat_speed,stat_total,ability_1,ability_2,ability_hidden,egg_group_1,egg_group_2,evolves_from,evolution_chain_id,total_moves,sprite_front_default,sprite_front_shiny,sprite_official_artwork,in_red,in_blue,in_yellow,in_gold,in_silver,in_crystal,in_ruby,in_sapphire,in_emerald,in_firered,in_leafgreen,in_diamond,in_pearl,in_platinum,in_heartgold,in_soulsilver,in_black,in_white,in_black2,in_white2,in_x,in_y,in_omega_ruby,in_alpha_sapphire,in_sun,in_moon,in_ultra_sun,in_ultra_moon,in_lets_go_pikachu,in_lets_go_eevee,in_sword,in_shield,in_brilliant_diamond,in_shining_pearl,in_legends_arceus,in_scarlet,in_violet,pokedex_entry
288,vigoroth,14,465,154,391,Wild Monkey pokemon,iii,FALSE,FALSE,FALSE,white,upright,forest,slow,120,70,4,15,FALSE,FALSE,normal,,80,80,80,55,55,90,440,vital-spirit,,,ground,,slakoth,143,113,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/288.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/288.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/288.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,VIGOROTH is always itching and agitated to go on a wild rampage. It simply can't tolerate sitting still for even a minute. This pokemon's stress level rises if it can't be moving constantly.
289,slaking,20,1305,252,392,Lazy pokemon,iii,FALSE,FALSE,FALSE,brown,humanoid,forest,slow,45,70,4,15,FALSE,FALSE,normal,,150,160,100,95,65,100,670,truant,,,ground,,vigoroth,143,127,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/289.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/289.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/289.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"SLAKING spends all day lying down and lolling about. It eats grass growing within its reach. If it eats all the grass it can reach, this pokemon reluctantly moves to another spot."
290,nincada,5,55,53,393,Trainee pokemon,iii,FALSE,FALSE,FALSE,gray,armor,forest,slow-then-very-fast,255,70,4,15,FALSE,FALSE,bug,ground,31,45,90,30,30,40,266,compound-eyes,run-away,run-away,bug,,,144,54,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/290.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/290.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/290.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NINCADA lives underground for many years in complete darkness. This pokemon absorbs nutrients from the roots of trees. It stays motionless as it waits for evolution.
291,ninjask,8,120,160,394,Ninja pokemon,iii,FALSE,FALSE,FALSE,yellow,bug-wings,forest,slow-then-very-fast,120,70,4,15,FALSE,FALSE,bug,flying,61,90,45,50,50,160,456,speed-boost,infiltrator,infiltrator,bug,,nincada,144,69,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/291.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/291.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/291.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NINJASK moves around at such a high speed that it cannot be seen, even while its crying can be clearly heard. For that reason, this pokemon was long believed to be invisible."
292,shedinja,8,12,83,395,Shed pokemon,iii,FALSE,FALSE,FALSE,brown,blob,forest,slow-then-very-fast,45,70,-1,15,FALSE,FALSE,bug,ghost,1,90,45,30,30,40,236,wonder-guard,,,mineral,,nincada,144,66,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/292.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/292.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/292.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"SHEDINJA's hard body doesn't move - not even a twitch. In fact, its body appears to be merely a hollow shell. It is believed that this pokemon will steal the spirit of anyone peering into its hollow body from its back."
293,whismur,6,163,48,396,Whisper pokemon,iii,FALSE,FALSE,FALSE,pink,upright,cave,medium-slow,190,70,4,20,FALSE,FALSE,normal,,64,51,23,51,23,28,240,soundproof,rattled,rattled,monster,ground,,145,72,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/293.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/293.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/293.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Normally, WHISMUR's voice is very quiet - it is barely audible even if one is paying close attention. However, if this pokemon senses danger, it starts crying at an earsplitting volume."
294,loudred,10,405,126,397,Big Voice pokemon,iii,FALSE,FALSE,FALSE,blue,upright,cave,medium-slow,120,70,4,20,FALSE,FALSE,normal,,84,71,43,71,43,48,360,soundproof,scrappy,scrappy,monster,ground,whismur,145,79,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/294.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/294.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/294.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LOUDRED's bellowing can completely decimate a wood-frame house. It uses its voice to punish its foes. This pokemon's round ears serve as loudspeakers.
295,exploud,15,840,221,398,Loud Noise pokemon,iii,FALSE,FALSE,FALSE,blue,upright,cave,medium-slow,45,70,4,20,FALSE,FALSE,normal,,104,91,63,91,73,68,490,soundproof,scrappy,scrappy,monster,ground,loudred,145,94,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/295.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/295.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/295.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"EXPLOUD triggers earthquakes with the tremors it creates by bellowing. If this pokemon violently inhales from the ports on its body, it's a sign that it is preparing to let loose a huge bellow."
296,makuhita,10,864,47,399,Guts pokemon,iii,FALSE,FALSE,FALSE,yellow,humanoid,mountain,fast-then-very-slow,180,70,2,20,FALSE,FALSE,fighting,,72,60,30,20,30,25,237,thick-fat,guts,sheer-force,humanshape,,,146,99,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/296.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/296.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/296.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MAKUHITA is tenacious - it will keep getting up and attacking its foe however many times it is knocked down. Every time it gets back up, this pokemon stores more energy in its body for evolving."
297,hariyama,23,2538,166,400,Arm Thrust pokemon,iii,FALSE,FALSE,FALSE,brown,humanoid,mountain,fast-then-very-slow,200,70,2,20,FALSE,FALSE,fighting,,144,120,60,40,60,50,474,thick-fat,guts,sheer-force,humanshape,,makuhita,146,101,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/297.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/297.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/297.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,It has the habit of challenging others without hesitation to tests of strength. It's been known to stand on train tracks and stop trains using forearm thrusts.
298,azurill,2,20,38,277,Polka Dot pokemon,iii,FALSE,FALSE,TRUE,blue,legs,waters-edge,fast,150,70,6,10,FALSE,FALSE,normal,fairy,50,20,40,20,40,20,190,thick-fat,huge-power,sap-sipper,no-eggs,,,90,74,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/298.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/298.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/298.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,A pokemon that lives by water. It moves quickly on land by bouncing on its big tail.
299,nosepass,10,970,75,401,Compass pokemon,iii,FALSE,FALSE,FALSE,gray,humanoid,cave,medium,255,70,4,20,FALSE,FALSE,rock,,30,45,135,45,90,30,375,sturdy,magnet-pull,sand-force,mineral,,,147,84,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/299.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/299.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/299.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NOSEPASS's magnetic nose is always pointed to the north. If two of these pokemon meet, they cannot turn their faces to each other when they are close because their magnetic noses repel one another."
300,skitty,6,110,52,403,Kitten pokemon,iii,FALSE,FALSE,FALSE,pink,quadruped,forest,fast,255,70,6,15,FALSE,FALSE,normal,,50,45,45,35,35,50,260,cute-charm,normalize,wonder-skin,ground,fairy,,148,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/300.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/300.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/300.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,SKITTY has the habit of becoming fascinated by moving objects and chasing them around. This pokemon is known to chase after its own tail and become dizzy.
301,delcatty,11,326,140,404,Prim pokemon,iii,FALSE,FALSE,FALSE,purple,quadruped,forest,fast,60,70,6,15,FALSE,FALSE,normal,,70,65,65,55,55,90,400,cute-charm,normalize,wonder-skin,ground,fairy,skitty,148,80,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/301.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/301.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/301.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"DELCATTY prefers to live an unfettered existence in which it can do as it pleases at its own pace. Because this pokemon eats and sleeps whenever it decides, its daily routines are completely random."
302,sableye,5,110,133,405,Darkness pokemon,iii,FALSE,FALSE,FALSE,purple,humanoid,cave,medium-slow,45,35,4,25,FALSE,TRUE,dark,ghost,50,75,75,65,65,50,380,keen-eye,stall,prankster,humanshape,,,149,135,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/302.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/302.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/302.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"SABLEYE lead quiet lives deep inside caverns. They are feared, however, because these pokemon are thought to steal the spirits of people when their eyes burn with a sinister glow in the darkness."
303,mawile,6,115,133,407,Deceiver pokemon,iii,FALSE,FALSE,FALSE,black,humanoid,cave,fast,45,70,4,20,FALSE,TRUE,steel,fairy,50,85,85,55,55,50,380,hyper-cutter,intimidate,sheer-force,ground,fairy,,150,108,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/303.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/303.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/303.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MAWHILE's huge jaws are actually steel horns that have been transformed. Its docile-looking face serves to lull its foe into letting down its guard. When the foe least expects it, MAWHILE chomps it with its gaping jaws."
304,aron,4,600,66,409,Iron Armor pokemon,iii,FALSE,FALSE,FALSE,gray,quadruped,mountain,slow,180,35,4,35,FALSE,FALSE,steel,rock,50,70,100,40,40,30,330,sturdy,rock-head,heavy-metal,monster,,,151,74,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/304.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/304.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/304.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"This pokemon has a body of steel. To make its body, ARON feeds on iron ore that it digs from mountains. Occasionally, it causes major trouble by eating bridges and rails."
305,lairon,9,1200,151,410,Iron Armor pokemon,iii,FALSE,FALSE,FALSE,gray,quadruped,mountain,slow,90,35,4,35,FALSE,FALSE,steel,rock,60,90,140,50,50,40,430,sturdy,rock-head,heavy-metal,monster,,aron,151,73,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/305.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/305.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/305.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LAIRON tempers its steel body by drinking highly nutritious mineral springwater until it is bloated. This pokemon makes its nest close to springs of delicious water.
306,aggron,21,3600,239,411,Iron Armor pokemon,iii,FALSE,FALSE,FALSE,gray,upright,mountain,slow,45,35,4,35,FALSE,TRUE,steel,rock,70,110,180,60,60,50,530,sturdy,rock-head,heavy-metal,monster,,lairon,151,121,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/306.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/306.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/306.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,AGGRON claims an entire mountain as its own territory. It mercilessly beats up anything that violates its environment. This pokemon vigilantly patrols its territory at all times.
307,meditite,6,112,56,413,Meditate pokemon,iii,FALSE,FALSE,FALSE,blue,humanoid,mountain,medium,180,70,4,20,TRUE,FALSE,fighting,psychic,30,40,55,40,55,60,280,pure-power,telepathy,telepathy,humanshape,,,152,110,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/307.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/307.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/307.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MEDITITE undertakes rigorous mental training deep in the mountains. However, whenever it meditates, this pokemon always loses its concentration and focus. As a result, its training never ends."
308,medicham,13,315,144,414,Meditate pokemon,iii,FALSE,FALSE,FALSE,red,humanoid,mountain,medium,90,70,4,20,TRUE,TRUE,fighting,psychic,60,60,75,60,75,80,410,pure-power,telepathy,telepathy,humanshape,,meditite,152,109,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/308.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/308.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/308.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"It is said that through meditation, MEDICHAM heightens energy inside its body and sharpens its sixth sense. This pokemon hides its presence by merging itself with fields and mountains."
309,electrike,6,152,59,416,Lightning pokemon,iii,FALSE,FALSE,FALSE,green,quadruped,grassland,slow,120,70,4,20,FALSE,FALSE,electric,,40,45,40,65,40,65,295,static,lightning-rod,minus,ground,,,153,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/309.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/309.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/309.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ELECTRIKE stores electricity in its long body hair. This pokemon stimulates its leg muscles with electric charges. These jolts of power give its legs explosive acceleration performance.
310,manectric,15,402,166,417,Discharge pokemon,iii,FALSE,FALSE,FALSE,yellow,quadruped,grassland,slow,45,70,4,20,FALSE,TRUE,electric,,70,75,60,105,60,105,475,static,lightning-rod,minus,ground,,electrike,153,69,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/310.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/310.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/310.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MANECTRIC is constantly discharging electricity from its mane. The sparks sometimes ignite forest fires. When it enters a battle, this pokemon creates thunderclouds."
311,plusle,4,42,142,419,Cheering pokemon,iii,FALSE,FALSE,FALSE,yellow,upright,grassland,medium,200,70,4,20,FALSE,FALSE,electric,,60,50,40,85,75,95,405,plus,lightning-rod,lightning-rod,fairy,,,154,87,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/311.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/311.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/311.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"PLUSLE always acts as a cheerleader for its partners. Whenever a teammate puts out a good effort in battle, this pokemon shorts out its body to create the crackling noises of sparks to show its joy."
312,minun,4,42,142,420,Cheering pokemon,iii,FALSE,FALSE,FALSE,yellow,upright,grassland,medium,200,70,4,20,FALSE,FALSE,electric,,60,40,50,75,85,95,405,minus,volt-absorb,volt-absorb,fairy,,,155,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/312.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/312.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/312.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,MINUN is more concerned about cheering on its partners than its own safety. It shorts out the electricity in its body to create brilliant showers of sparks to cheer on its teammates.
313,volbeat,7,177,151,421,Firefly pokemon,iii,FALSE,FALSE,FALSE,gray,upright,forest,slow-then-very-fast,150,70,0,15,FALSE,FALSE,bug,,65,73,75,47,85,85,430,illuminate,swarm,prankster,bug,humanshape,,156,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/313.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/313.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/313.png,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"With the arrival of night, VOLBEAT emits light from its tail. It communicates with others by adjusting the intensity and flashing of its light. This pokemon is attracted by the sweet aroma of ILLUMISE."
